label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
impurity,3320,1711,148,225,IMG20250814195432.jpg,3468,4624
impurity,3247,2137,129,161,IMG20250814195432.jpg,3468,4624
impurity,3071,2692,306,491,IMG20250814195432.jpg,3468,4624
impurity,2829,2475,97,145,IMG20250814195432.jpg,3468,4624
impurity,2644,2572,97,145,IMG20250814195432.jpg,3468,4624
impurity,2620,2982,169,185,IMG20250814195432.jpg,3468,4624
impurity,2966,3400,249,378,IMG20250814195432.jpg,3468,4624
impurity,2958,2507,97,217,IMG20250814195432.jpg,3468,4624
impurity,167,602,281,281,IMG20250814195433.jpg,3468,4624
impurity,610,1012,483,780,IMG20250814195433.jpg,3468,4624
impurity,1486,1856,137,201,IMG20250814195433.jpg,3468,4624
impurity,1937,1880,225,201,IMG20250814195433.jpg,3468,4624
impurity,1060,2001,193,338,IMG20250814195433.jpg,3468,4624
impurity,385,2612,281,1078,IMG20250814195433.jpg,3468,4624
impurity,1832,2974,257,458,IMG20250814195433.jpg,3468,4624
impurity,1728,3480,338,684,IMG20250814195433.jpg,3468,4624
impurity,1543,2837,177,241,IMG20250814195433.jpg,3468,4624
impurity,1864,2330,129,169,IMG20250814195433.jpg,3468,4624
impurity,1285,2926,129,137,IMG20250814195433.jpg,3468,4624
impurity,1374,3368,161,129,IMG20250814195433.jpg,3468,4624
impurity,176,698,716,997,IMG20250814195434.jpg,3468,4624
impurity,899,2258,161,330,IMG20250814195434.jpg,3468,4624
impurity,1301,2073,217,185,IMG20250814195434.jpg,3468,4624
impurity,1856,2073,257,225,IMG20250814195434.jpg,3468,4624
impurity,1776,2596,137,177,IMG20250814195434.jpg,3468,4624
impurity,159,2861,249,1158,IMG20250814195434.jpg,3468,4624
impurity,1157,3263,129,153,IMG20250814195434.jpg,3468,4624
impurity,1470,3094,161,362,IMG20250814195434.jpg,3468,4624
impurity,1784,3255,241,466,IMG20250814195434.jpg,3468,4624
impurity,1253,3714,201,257,IMG20250814195434.jpg,3468,4624
impurity,1679,3875,378,749,IMG20250814195434.jpg,3468,4624
impurity,2379,3730,193,225,IMG20250814195434.jpg,3468,4624
impurity,288,2129,97,161,IMG20250814195434.jpg,3468,4624
impurity,1237,1438,265,322,IMG20250814195435.jpg,3468,4624
impurity,1438,1550,241,193,IMG20250814195435.jpg,3468,4624
impurity,1559,1985,643,708,IMG20250814195435.jpg,3468,4624
impurity,2065,3143,217,322,IMG20250814195435.jpg,3468,4624
impurity,2508,3062,217,209,IMG20250814195435.jpg,3468,4624
impurity,3062,3111,257,217,IMG20250814195435.jpg,3468,4624
impurity,2934,3593,177,201,IMG20250814195435.jpg,3468,4624
impurity,2781,4309,281,315,IMG20250814195435.jpg,3468,4624
impurity,2556,4100,209,346,IMG20250814195435.jpg,3468,4624
impurity,2186,4148,322,217,IMG20250814195435.jpg,3468,4624
impurity,1358,3746,233,878,IMG20250814195435.jpg,3468,4624
impurity,666,3907,370,635,IMG20250814195435.jpg,3468,4624
impurity,0,2049,127,322,IMG20250814195435.jpg,3468,4624
impurity,0,891,288,354,IMG20250814195435.jpg,3468,4624
impurity,264,3432,113,145,IMG20250814195435.jpg,3468,4624
impurity,0,569,907,676,IMG20250814195437.jpg,3468,4624
impurity,135,1623,563,595,IMG20250814195437.jpg,3468,4624
impurity,0,3111,377,515,IMG20250814195437.jpg,3468,4624
impurity,771,3183,209,217,IMG20250814195437.jpg,3468,4624
impurity,2218,1784,603,764,IMG20250814195437.jpg,3468,4624
impurity,1872,1197,241,338,IMG20250814195437.jpg,3468,4624
impurity,2122,1341,209,330,IMG20250814195437.jpg,3468,4624
impurity,674,127,80,161,IMG20250814195437.jpg,3468,4624
impurity,2668,3006,137,386,IMG20250814195437.jpg,3468,4624
impurity,3135,2918,241,249,IMG20250814195437.jpg,3468,4624
impurity,2089,2837,129,185,IMG20250814195437.jpg,3468,4624
impurity,1768,3593,386,1031,IMG20250814195437.jpg,3468,4624
impurity,1237,3706,338,764,IMG20250814195437.jpg,3468,4624
impurity,2789,4076,72,129,IMG20250814195437.jpg,3468,4624
impurity,2990,4035,378,346,IMG20250814195437.jpg,3468,4624
impurity,2741,4293,169,121,IMG20250814195437.jpg,3468,4624
impurity,2733,4550,169,74,IMG20250814195437.jpg,3468,4624
impurity,1285,2741,137,161,IMG20250814195437.jpg,3468,4624
impurity,891,2990,185,217,IMG20250814195437.jpg,3468,4624
impurity,1092,561,1190,579,IMG20250814195438.jpg,3468,4624
impurity,1623,1534,523,547,IMG20250814195438.jpg,3468,4624
impurity,296,1172,1230,1126,IMG20250814195438.jpg,3468,4624
impurity,3215,1245,253,346,IMG20250814195438.jpg,3468,4624
impurity,1157,2918,402,547,IMG20250814195438.jpg,3468,4624
impurity,642,2821,330,450,IMG20250814195438.jpg,3468,4624
impurity,2025,3070,177,201,IMG20250814195438.jpg,3468,4624
impurity,2122,2910,137,169,IMG20250814195438.jpg,3468,4624
impurity,2371,3657,314,659,IMG20250814195438.jpg,3468,4624
impurity,2829,3561,354,1063,IMG20250814195438.jpg,3468,4624
impurity,3231,2877,185,153,IMG20250814195438.jpg,3468,4624
impurity,2081,4011,121,161,IMG20250814195438.jpg,3468,4624
impurity,1342,674,1238,555,IMG20250814195440.jpg,3468,4624
impurity,875,963,314,249,IMG20250814195440.jpg,3468,4624
impurity,626,1269,1005,949,IMG20250814195440.jpg,3468,4624
impurity,1711,1518,563,555,IMG20250814195440.jpg,3468,4624
impurity,3215,1374,177,290,IMG20250814195440.jpg,3468,4624
impurity,1285,2821,483,499,IMG20250814195440.jpg,3468,4624
impurity,867,2757,314,434,IMG20250814195440.jpg,3468,4624
impurity,2138,2974,161,209,IMG20250814195440.jpg,3468,4624
impurity,2186,2829,193,185,IMG20250814195440.jpg,3468,4624
impurity,3239,2789,225,161,IMG20250814195440.jpg,3468,4624
impurity,2934,3464,314,1062,IMG20250814195440.jpg,3468,4624
impurity,2451,3529,338,700,IMG20250814195440.jpg,3468,4624
impurity,2210,3842,72,113,IMG20250814195440.jpg,3468,4624
impurity,2186,264,121,145,IMG20250814195440.jpg,3468,4624
impurity,1414,368,1021,523,IMG20250814195441.jpg,3468,4624
impurity,931,642,257,241,IMG20250814195441.jpg,3468,4624
impurity,650,963,981,820,IMG20250814195441.jpg,3468,4624
impurity,1671,1108,483,547,IMG20250814195441.jpg,3468,4624
impurity,899,2298,257,346,IMG20250814195441.jpg,3468,4624
impurity,1317,2306,354,442,IMG20250814195441.jpg,3468,4624
impurity,2065,2411,129,193,IMG20250814195441.jpg,3468,4624
impurity,2411,2901,257,563,IMG20250814195441.jpg,3468,4624
impurity,2765,2910,290,965,IMG20250814195441.jpg,3468,4624
impurity,3054,996,314,330,IMG20250814195441.jpg,3468,4624
impurity,3247,1671,221,418,IMG20250814195441.jpg,3468,4624
impurity,2114,23,145,169,IMG20250814195441.jpg,3468,4624
impurity,1502,1076,177,273,IMG20250814195442.jpg,3468,4624
impurity,0,553,811,579,IMG20250814195442.jpg,3468,4624
impurity,578,240,129,161,IMG20250814195442.jpg,3468,4624
impurity,127,1317,458,547,IMG20250814195442.jpg,3468,4624
impurity,0,2411,296,483,IMG20250814195442.jpg,3468,4624
impurity,1760,1534,523,547,IMG20250814195442.jpg,3468,4624
impurity,1020,2242,121,129,IMG20250814195442.jpg,3468,4624
impurity,706,2355,161,177,IMG20250814195442.jpg,3468,4624
impurity,642,2467,121,225,IMG20250814195442.jpg,3468,4624
impurity,956,2950,322,563,IMG20250814195442.jpg,3468,4624
impurity,1398,2877,290,941,IMG20250814195442.jpg,3468,4624
impurity,2162,3304,105,105,IMG20250814195442.jpg,3468,4624
impurity,2451,3255,113,217,IMG20250814195442.jpg,3468,4624
impurity,2556,3416,338,483,IMG20250814195442.jpg,3468,4624
impurity,2154,3698,153,217,IMG20250814195442.jpg,3468,4624
impurity,2443,3915,346,587,IMG20250814195442.jpg,3468,4624
impurity,2347,3263,80,137,IMG20250814195442.jpg,3468,4624
impurity,2081,2411,137,370,IMG20250814195442.jpg,3468,4624
impurity,2451,2371,193,153,IMG20250814195442.jpg,3468,4624
impurity,2894,2451,225,177,IMG20250814195442.jpg,3468,4624
impurity,2765,2853,145,153,IMG20250814195442.jpg,3468,4624
impurity,1639,2298,88,153,IMG20250814195442.jpg,3468,4624
impurity,208,2258,97,64,IMG20250814195442.jpg,3468,4624
impurity,690,3231,80,105,IMG20250814195442.jpg,3468,4624
impurity,1703,1148,97,257,IMG20250814195442.jpg,3468,4624
impurity,545,650,458,740,IMG20250814195443.jpg,3468,4624
impurity,320,553,193,217,IMG20250814195443.jpg,3468,4624
impurity,513,1647,121,80,IMG20250814195443.jpg,3468,4624
impurity,939,1751,121,225,IMG20250814195443.jpg,3468,4624
impurity,1261,1591,177,177,IMG20250814195443.jpg,3468,4624
impurity,1639,1631,217,193,IMG20250814195443.jpg,3468,4624
impurity,1607,2041,64,137,IMG20250814195443.jpg,3468,4624
impurity,1494,2588,241,354,IMG20250814195443.jpg,3468,4624
impurity,1317,2395,137,217,IMG20250814195443.jpg,3468,4624
impurity,1157,2403,97,129,IMG20250814195443.jpg,3468,4624
impurity,1076,2475,105,153,IMG20250814195443.jpg,3468,4624
impurity,1124,2837,129,177,IMG20250814195443.jpg,3468,4624
impurity,1382,2990,322,555,IMG20250814195443.jpg,3468,4624
impurity,1953,2982,265,193,IMG20250814195443.jpg,3468,4624
impurity,344,2170,265,748,IMG20250814195443.jpg,3468,4624
impurity,0,2218,159,474,IMG20250814195443.jpg,3468,4624
impurity,0,1542,71,185,IMG20250814195443.jpg,3468,4624
impurity,1068,2716,129,88,IMG20250814195443.jpg,3468,4624
impurity,1165,1864,233,161,IMG20250814195444.jpg,3468,4624
impurity,779,1792,153,201,IMG20250814195444.jpg,3468,4624
impurity,417,1936,193,241,IMG20250814195444.jpg,3468,4624
impurity,578,2708,129,177,IMG20250814195444.jpg,3468,4624
impurity,835,2660,97,273,IMG20250814195444.jpg,3468,4624
impurity,996,2853,290,386,IMG20250814195444.jpg,3468,4624
impurity,618,3167,145,169,IMG20250814195444.jpg,3468,4624
impurity,956,3320,306,587,IMG20250814195444.jpg,3468,4624
impurity,1141,2282,80,121,IMG20250814195444.jpg,3468,4624
impurity,0,795,489,772,IMG20250814195444.jpg,3468,4624
impurity,1076,1406,80,129,IMG20250814195444.jpg,3468,4624
impurity,0,1832,87,185,IMG20250814195444.jpg,3468,4624
impurity,31,2781,72,88,IMG20250814195444.jpg,3468,4624
impurity,192,1245,241,370,IMG20250814195445.jpg,3468,4624
impurity,417,1349,265,354,IMG20250814195445.jpg,3468,4624
impurity,602,1856,458,579,IMG20250814195445.jpg,3468,4624
impurity,899,2853,193,346,IMG20250814195445.jpg,3468,4624
impurity,1334,2757,241,217,IMG20250814195445.jpg,3468,4624
impurity,1808,2813,273,217,IMG20250814195445.jpg,3468,4624
impurity,401,2716,113,121,IMG20250814195445.jpg,3468,4624
impurity,159,3352,314,1070,IMG20250814195445.jpg,3468,4624
impurity,1342,3754,153,298,IMG20250814195445.jpg,3468,4624
impurity,1076,3834,209,145,IMG20250814195445.jpg,3468,4624
impurity,1631,3907,241,458,IMG20250814195445.jpg,3468,4624
impurity,1092,4236,201,193,IMG20250814195445.jpg,3468,4624
impurity,1703,3287,137,177,IMG20250814195445.jpg,3468,4624
impurity,2122,4462,209,129,IMG20250814195445.jpg,3468,4624
impurity,1004,1631,225,338,IMG20250814195446.jpg,3468,4624
impurity,1253,1768,225,330,IMG20250814195446.jpg,3468,4624
impurity,1414,2250,515,619,IMG20250814195446.jpg,3468,4624
impurity,1736,3320,225,402,IMG20250814195446.jpg,3468,4624
impurity,2186,3296,233,241,IMG20250814195446.jpg,3468,4624
impurity,2733,3360,273,225,IMG20250814195446.jpg,3468,4624
impurity,2604,3907,161,169,IMG20250814195446.jpg,3468,4624
impurity,2210,4349,105,275,IMG20250814195446.jpg,3468,4624
impurity,2033,4462,105,97,IMG20250814195446.jpg,3468,4624
impurity,1864,4405,80,113,IMG20250814195446.jpg,3468,4624
impurity,964,3866,281,758,IMG20250814195446.jpg,3468,4624
impurity,256,4043,450,581,IMG20250814195446.jpg,3468,4624
impurity,417,3046,161,233,IMG20250814195446.jpg,3468,4624
impurity,79,3352,153,161,IMG20250814195446.jpg,3468,4624
impurity,0,3497,79,185,IMG20250814195446.jpg,3468,4624
impurity,1205,3183,113,185,IMG20250814195446.jpg,3468,4624
impurity,2524,2684,129,129,IMG20250814195446.jpg,3468,4624
impurity,771,3778,105,105,IMG20250814195446.jpg,3468,4624
impurity,0,4357,79,169,IMG20250814195446.jpg,3468,4624
impurity,2049,3175,72,121,IMG20250814195446.jpg,3468,4624
impurity,1711,1888,249,378,IMG20250814195447.jpg,3468,4624
impurity,1993,2033,169,306,IMG20250814195447.jpg,3468,4624
impurity,2009,2491,676,740,IMG20250814195447.jpg,3468,4624
impurity,0,1277,706,700,IMG20250814195447.jpg,3468,4624
impurity,0,2379,481,627,IMG20250814195447.jpg,3468,4624
impurity,2492,3786,137,362,IMG20250814195447.jpg,3468,4624
impurity,2950,3690,249,265,IMG20250814195447.jpg,3468,4624
impurity,1663,4236,257,388,IMG20250814195447.jpg,3468,4624
impurity,1864,3585,193,153,IMG20250814195447.jpg,3468,4624
impurity,537,3907,137,209,IMG20250814195447.jpg,3468,4624
impurity,0,3762,127,474,IMG20250814195447.jpg,3468,4624
impurity,1108,3472,88,121,IMG20250814195447.jpg,3468,4624
impurity,1124,4462,217,162,IMG20250814195447.jpg,3468,4624
impurity,3368,4301,100,177,IMG20250814195447.jpg,3468,4624
impurity,513,730,121,161,IMG20250814195447.jpg,3468,4624
impurity,851,1245,1142,611,IMG20250814195448.jpg,3468,4624
impurity,377,1583,306,241,IMG20250814195448.jpg,3468,4624
impurity,159,1864,933,1045,IMG20250814195448.jpg,3468,4624
impurity,1205,2154,466,555,IMG20250814195448.jpg,3468,4624
impurity,907,3408,362,531,IMG20250814195448.jpg,3468,4624
impurity,425,3336,314,426,IMG20250814195448.jpg,3468,4624
impurity,1671,3617,153,137,IMG20250814195448.jpg,3468,4624
impurity,1744,3408,185,169,IMG20250814195448.jpg,3468,4624
impurity,2073,4156,273,468,IMG20250814195448.jpg,3468,4624
impurity,2500,3955,330,669,IMG20250814195448.jpg,3468,4624
impurity,3006,2347,462,676,IMG20250814195448.jpg,3468,4624
impurity,2781,1840,185,346,IMG20250814195448.jpg,3468,4624
impurity,2982,1936,137,426,IMG20250814195448.jpg,3468,4624
impurity,1720,730,113,209,IMG20250814195448.jpg,3468,4624
impurity,2829,3328,185,169,IMG20250814195448.jpg,3468,4624
impurity,1720,4421,121,137,IMG20250814195448.jpg,3468,4624
impurity,1543,1118,836,233,IMG20250814185423.jpg,3468,4624
impurity,931,1616,338,314,IMG20250814185423.jpg,3468,4624
impurity,1535,1705,298,225,IMG20250814185423.jpg,3468,4624
impurity,2234,2228,233,257,IMG20250814185423.jpg,3468,4624
impurity,1004,2203,217,225,IMG20250814185423.jpg,3468,4624
impurity,996,2002,177,97,IMG20250814185423.jpg,3468,4624
impurity,1020,2614,434,394,IMG20250814185423.jpg,3468,4624
impurity,1438,2927,265,209,IMG20250814185423.jpg,3468,4624
impurity,1583,2638,217,201,IMG20250814185423.jpg,3468,4624
impurity,1752,2614,442,394,IMG20250814185423.jpg,3468,4624
impurity,2234,2911,257,257,IMG20250814185423.jpg,3468,4624
impurity,2089,1953,129,129,IMG20250814185423.jpg,3468,4624
impurity,867,2178,145,121,IMG20250814185423.jpg,3468,4624
impurity,545,1631,105,97,IMG20250814185423.jpg,3468,4624
impurity,1422,1912,145,137,IMG20250814185423.jpg,3468,4624
impurity,1575,852,1053,265,IMG20250814185426.jpg,3468,4624
impurity,755,1544,410,330,IMG20250814185426.jpg,3468,4624
impurity,1543,1673,290,281,IMG20250814185426.jpg,3468,4624
impurity,803,1962,225,201,IMG20250814185426.jpg,3468,4624
impurity,682,2236,121,153,IMG20250814185426.jpg,3468,4624
impurity,771,2308,273,265,IMG20250814185426.jpg,3468,4624
impurity,2371,2429,362,281,IMG20250814185426.jpg,3468,4624
impurity,1486,2951,330,185,IMG20250814185426.jpg,3468,4624
impurity,1736,2927,643,410,IMG20250814185426.jpg,3468,4624
impurity,771,2871,595,434,IMG20250814185426.jpg,3468,4624
impurity,1301,3297,281,273,IMG20250814185426.jpg,3468,4624
impurity,2411,3361,362,338,IMG20250814185426.jpg,3468,4624
impurity,2170,1977,217,177,IMG20250814185426.jpg,3468,4624
impurity,1350,1920,129,129,IMG20250814185426.jpg,3468,4624
impurity,288,1494,177,153,IMG20250814185426.jpg,3468,4624
impurity,119,2049,402,265,IMG20250814185426.jpg,3468,4624
impurity,2210,3899,161,137,IMG20250814185426.jpg,3468,4624
impurity,1937,1406,796,249,IMG20250814185430.jpg,3468,4624
impurity,1293,1920,410,290,IMG20250814185430.jpg,3468,4624
impurity,1977,2001,209,225,IMG20250814185430.jpg,3468,4624
impurity,1374,2282,201,121,IMG20250814185430.jpg,3468,4624
impurity,1293,2483,137,97,IMG20250814185430.jpg,3468,4624
impurity,1382,2556,257,161,IMG20250814185430.jpg,3468,4624
impurity,2596,2540,265,217,IMG20250814185430.jpg,3468,4624
impurity,2057,2958,161,161,IMG20250814185430.jpg,3468,4624
impurity,2226,2974,410,330,IMG20250814185430.jpg,3468,4624
impurity,2685,3239,249,193,IMG20250814185430.jpg,3468,4624
impurity,1864,3271,233,193,IMG20250814185430.jpg,3468,4624
impurity,1390,2958,507,346,IMG20250814185430.jpg,3468,4624
impurity,2492,2242,137,129,IMG20250814185430.jpg,3468,4624
impurity,1623,2885,169,72,IMG20250814185430.jpg,3468,4624
impurity,875,2298,322,346,IMG20250814185430.jpg,3468,4624
impurity,907,1880,137,97,IMG20250814185430.jpg,3468,4624
impurity,1703,1567,611,161,IMG20250814185434.jpg,3468,4624
impurity,1108,1904,322,225,IMG20250814185434.jpg,3468,4624
impurity,1655,2001,217,185,IMG20250814185434.jpg,3468,4624
impurity,2194,2475,185,193,IMG20250814185434.jpg,3468,4624
impurity,1221,2363,169,233,IMG20250814185434.jpg,3468,4624
impurity,1165,2210,185,97,IMG20250814185434.jpg,3468,4624
impurity,1108,2363,88,97,IMG20250814185434.jpg,3468,4624
impurity,1535,2958,233,233,IMG20250814185434.jpg,3468,4624
impurity,1181,2765,354,306,IMG20250814185434.jpg,3468,4624
impurity,1663,2789,201,161,IMG20250814185434.jpg,3468,4624
impurity,1792,2741,426,370,IMG20250814185434.jpg,3468,4624
impurity,2210,3070,193,169,IMG20250814185434.jpg,3468,4624
impurity,2057,2170,161,161,IMG20250814185434.jpg,3468,4624
impurity,722,2234,306,169,IMG20250814185434.jpg,3468,4624
impurity,811,1904,80,80,IMG20250814185434.jpg,3468,4624
impurity,320,835,450,362,IMG20250814185436.jpg,3468,4624
impurity,1728,2041,394,362,IMG20250814185436.jpg,3468,4624
impurity,344,2845,410,394,IMG20250814185436.jpg,3468,4624
impurity,642,2805,1029,571,IMG20250814185436.jpg,3468,4624
impurity,1414,1374,121,129,IMG20250814185436.jpg,3468,4624
impurity,1736,3424,450,394,IMG20250814185436.jpg,3468,4624
impurity,39,3424,354,314,IMG20250814185436.jpg,3468,4624
impurity,1462,4164,265,153,IMG20250814185436.jpg,3468,4624
impurity,722,1695,145,161,IMG20250814185436.jpg,3468,4624
impurity,996,1156,161,121,IMG20250814185436.jpg,3468,4624
impurity,1832,1583,193,88,IMG20250814185436.jpg,3468,4624
impurity,674,2089,129,113,IMG20250814185436.jpg,3468,4624
impurity,1800,87,153,113,IMG20250814185436.jpg,3468,4624
impurity,1623,1776,298,209,IMG20250814185442.jpg,3468,4624
impurity,1671,1116,877,338,IMG20250814185442.jpg,3468,4624
impurity,931,1703,386,233,IMG20250814185442.jpg,3468,4624
impurity,964,2017,217,161,IMG20250814185442.jpg,3468,4624
impurity,835,2258,177,88,IMG20250814185442.jpg,3468,4624
impurity,939,2258,306,281,IMG20250814185442.jpg,3468,4624
impurity,859,2708,611,434,IMG20250814185442.jpg,3468,4624
impurity,1647,2773,225,209,IMG20250814185442.jpg,3468,4624
impurity,1832,2773,587,474,IMG20250814185442.jpg,3468,4624
impurity,2363,2371,306,257,IMG20250814185442.jpg,3468,4624
impurity,2411,3175,410,354,IMG20250814185442.jpg,3468,4624
impurity,1422,3135,290,225,IMG20250814185442.jpg,3468,4624
impurity,2242,2025,105,105,IMG20250814185442.jpg,3468,4624
impurity,1462,1953,113,105,IMG20250814185442.jpg,3468,4624
impurity,899,1422,804,161,IMG20250814185446.jpg,3468,4624
impurity,216,1936,362,241,IMG20250814185446.jpg,3468,4624
impurity,851,2001,273,225,IMG20250814185446.jpg,3468,4624
impurity,232,2274,193,137,IMG20250814185446.jpg,3468,4624
impurity,143,2499,105,88,IMG20250814185446.jpg,3468,4624
impurity,232,2556,257,193,IMG20250814185446.jpg,3468,4624
impurity,1535,2636,314,217,IMG20250814185446.jpg,3468,4624
impurity,803,3054,298,217,IMG20250814185446.jpg,3468,4624
impurity,1124,3046,458,370,IMG20250814185446.jpg,3468,4624
impurity,1559,3352,290,241,IMG20250814185446.jpg,3468,4624
impurity,642,3376,322,209,IMG20250814185446.jpg,3468,4624
impurity,159,3014,555,386,IMG20250814185446.jpg,3468,4624
impurity,1855,2345,235,193,IMG20250814185541.jpg,4624,3468
impurity,2096,2068,72,97,IMG20250814185541.jpg,4624,3468
impurity,2319,1856,187,163,IMG20250814185541.jpg,4624,3468
impurity,2838,1826,193,205,IMG20250814185541.jpg,4624,3468
impurity,2591,2068,362,332,IMG20250814185541.jpg,4624,3468
impurity,2603,2363,169,139,IMG20250814185541.jpg,4624,3468
impurity,2832,2508,163,163,IMG20250814185541.jpg,4624,3468
impurity,2585,2641,283,320,IMG20250814185541.jpg,4624,3468
impurity,2253,2809,187,145,IMG20250814185541.jpg,4624,3468
impurity,2054,2840,139,121,IMG20250814185541.jpg,4624,3468
impurity,2241,2960,78,72,IMG20250814185541.jpg,4624,3468
impurity,1825,2767,199,193,IMG20250814185541.jpg,4624,3468
impurity,1463,1953,151,525,IMG20250814185541.jpg,4624,3468
impurity,1752,3153,121,121,IMG20250814185541.jpg,4624,3468
impurity,1704,2037,97,585,IMG20250814185546.jpg,4624,3468
impurity,2114,2429,163,193,IMG20250814185546.jpg,4624,3468
impurity,2289,2188,109,54,IMG20250814185546.jpg,4624,3468
impurity,2500,1971,187,145,IMG20250814185546.jpg,4624,3468
impurity,2959,1965,241,205,IMG20250814185546.jpg,4624,3468
impurity,2729,2152,344,374,IMG20250814185546.jpg,4624,3468
impurity,2977,2610,163,139,IMG20250814185546.jpg,4624,3468
impurity,2790,2454,145,145,IMG20250814185546.jpg,4624,3468
impurity,2440,2888,169,133,IMG20250814185546.jpg,4624,3468
impurity,1963,2840,271,217,IMG20250814185546.jpg,4624,3468
impurity,2283,2882,103,169,IMG20250814185546.jpg,4624,3468
impurity,2229,3111,217,271,IMG20250814185546.jpg,4624,3468
impurity,2404,3014,103,103,IMG20250814185546.jpg,4624,3468
impurity,2723,2713,296,344,IMG20250814185546.jpg,4624,3468
impurity,1228,1217,163,151,IMG20250814185554.jpg,4624,3468
impurity,1577,958,235,217,IMG20250814185554.jpg,4624,3468
impurity,1825,427,368,223,IMG20250814185554.jpg,4624,3468
impurity,1867,614,320,271,IMG20250814185554.jpg,4624,3468
impurity,2772,1084,422,271,IMG20250814185554.jpg,4624,3468
impurity,2458,1223,103,115,IMG20250814185554.jpg,4624,3468
impurity,3230,409,1375,489,IMG20250814185554.jpg,4624,3468
impurity,2959,1905,90,103,IMG20250814185554.jpg,4624,3468
impurity,3592,1929,163,97,IMG20250814185554.jpg,4624,3468
impurity,3459,2622,374,434,IMG20250814185554.jpg,4624,3468
impurity,691,2454,1037,283,IMG20250814185554.jpg,4624,3468
impurity,1270,2019,175,97,IMG20250814185554.jpg,4624,3468
impurity,1348,2182,187,90,IMG20250814185554.jpg,4624,3468
impurity,142,1247,115,97,IMG20250814185554.jpg,4624,3468
impurity,1155,1404,139,115,IMG20250814185554.jpg,4624,3468
impurity,1595,186,78,54,IMG20250814185554.jpg,4624,3468
impurity,2820,373,103,72,IMG20250814185554.jpg,4624,3468
impurity,4219,1054,78,109,IMG20250814185554.jpg,4624,3468
impurity,2699,2230,139,133,IMG20250814185554.jpg,4624,3468
impurity,3242,1585,133,97,IMG20250814185554.jpg,4624,3468
impurity,3827,2315,90,78,IMG20250814185554.jpg,4624,3468
impurity,3978,2116,97,103,IMG20250814185554.jpg,4624,3468
impurity,1252,192,127,109,IMG20250814185554.jpg,4624,3468
impurity,2030,2731,356,495,IMG20250814185554.jpg,4624,3468
impurity,1294,3226,495,242,IMG20250814185554.jpg,4624,3468
impurity,2319,2912,489,555,IMG20250814185554.jpg,4624,3468
impurity,3007,644,127,109,IMG20250814185554.jpg,4624,3468
impurity,2301,1663,84,139,IMG20250814185554.jpg,4624,3468
impurity,1306,1368,422,392,IMG20250814185554.jpg,4624,3468
impurity,1493,1205,235,151,IMG20250814185556.jpg,4624,3468
impurity,1656,783,356,416,IMG20250814185556.jpg,4624,3468
impurity,2144,819,145,157,IMG20250814185556.jpg,4624,3468
impurity,2241,698,103,90,IMG20250814185556.jpg,4624,3468
impurity,2410,795,121,115,IMG20250814185556.jpg,4624,3468
impurity,2591,710,259,253,IMG20250814185556.jpg,4624,3468
impurity,2560,1271,229,217,IMG20250814185556.jpg,4624,3468
impurity,3061,1265,241,676,IMG20250814185556.jpg,4624,3468
impurity,2090,1862,223,181,IMG20250814185556.jpg,4624,3468
impurity,1795,1308,187,157,IMG20250814185556.jpg,4624,3468
impurity,1638,1470,302,380,IMG20250814185556.jpg,4624,3468
impurity,1505,1887,229,205,IMG20250814185556.jpg,4624,3468
impurity,1650,1380,326,374,IMG20250814185558.jpg,4624,3468
impurity,2090,1368,181,193,IMG20250814185558.jpg,4624,3468
impurity,2187,1308,139,60,IMG20250814185558.jpg,4624,3468
impurity,2361,1374,121,103,IMG20250814185558.jpg,4624,3468
impurity,2488,1326,283,229,IMG20250814185558.jpg,4624,3468
impurity,1553,1730,181,163,IMG20250814185558.jpg,4624,3468
impurity,1801,1875,151,121,IMG20250814185558.jpg,4624,3468
impurity,2518,1814,181,181,IMG20250814185558.jpg,4624,3468
impurity,2983,1832,187,621,IMG20250814185558.jpg,4624,3468
impurity,2048,2345,217,187,IMG20250814185558.jpg,4624,3468
impurity,1686,1995,314,356,IMG20250814185558.jpg,4624,3468
impurity,1529,2345,205,229,IMG20250814185558.jpg,4624,3468
impurity,2367,2218,145,97,IMG20250814185558.jpg,4624,3468
impurity,2241,897,265,283,IMG20250814185558.jpg,4624,3468
impurity,1409,300,205,169,IMG20250814185601.jpg,4624,3468
impurity,1565,0,265,294,IMG20250814185601.jpg,4624,3468
impurity,1927,0,265,168,IMG20250814185601.jpg,4624,3468
impurity,2223,17,66,127,IMG20250814185601.jpg,4624,3468
impurity,2349,0,302,198,IMG20250814185601.jpg,4624,3468
impurity,1674,409,121,145,IMG20250814185601.jpg,4624,3468
impurity,2313,409,217,187,IMG20250814185601.jpg,4624,3468
impurity,2753,457,145,507,IMG20250814185601.jpg,4624,3468
impurity,1589,428,265,470,IMG20250814185601.jpg,4624,3468
impurity,1867,881,253,193,IMG20250814185601.jpg,4624,3468
impurity,1384,911,247,205,IMG20250814185601.jpg,4624,3468
impurity,2174,760,151,84,IMG20250814185601.jpg,4624,3468
impurity,1059,0,193,139,IMG20250814185624.jpg,4624,3468
impurity,1318,97,157,133,IMG20250814185624.jpg,4624,3468
impurity,2018,97,223,157,IMG20250814185624.jpg,4624,3468
impurity,2530,145,121,519,IMG20250814185624.jpg,4624,3468
